Timestamp,Moon Altitude (degrees),Moon Phase (%)
2024-10-05 03:32:00-04:00,-67.92843061668955,5.697727203369141
2024-10-05 03:33:00-04:00,-67.70384716659036,5.700809001922607
2024-10-05 03:34:00-04:00,-67.47925005611283,5.703891754150391
2024-10-05 03:35:00-04:00,-67.25463245506779,5.706974983215332
2024-10-05 03:36:00-04:00,-67.03000119364441,5.71005916595459
2024-10-05 03:37:00-04:00,-66.8053562718427,5.713144302368164
2024-10-05 03:38:00-04:00,-66.58069768966264,5.7162299156188965
2024-10-05 03:39:00-04:00,-66.35602544710424,5.719316482543945
2024-10-05 03:40:00-04:00,-66.1313395441675,5.722403526306152
2024-10-05 03:41:00-04:00,-65.90664681104158,5.725492000579834
